non-USA|2019|University of the Witwatersrand, 1 Jan Smuts Avenue, Braamfontein, Johannesburg 2000, South Africa|0|Chen, Alan Anlon|Chen, A.
non-USA|2019|Institute of Theoretical Astrophysics, University of Oslo, P.O. Box 1029, Blindern, NO-0315 Oslo, Norway|0|Dahle, Hakon|Dahle, Hakon
non-USA|2019|State Key Laboratory of Geological Processes and Mineral Resources, School of Earth Sciences, China University of Geosciences, Wuhan 430074, China|0|Dai, Wei|Dai, Wei
non-USA|2019|Department of Physics, University of Oxford, Parks Road, OX1 3PU, Oxford, UK|0|Miniati, Francesco|Miniati, F.
USA|2019|Department of Astronomy, University of Michigan, Ann Arbor, MI 48109, USA; Department of Physics, University of Michigan, Ann Arbor, MI 48109, USA|0|Miller, Christopher John|Miller, C. J.
non-USA|2019|Physics, Astronomy, York University, Toronto, Ontario L3T 3R1, Canada|0|Jayawardhana, Ray|Jayawardhana, R.
non-USA|2018|Department of Physics, University of California Santa Cruz, Santa Cruz, CA, United States of America|0|Aguirre, Anthony Nicholas|Aguirre, A.
non-USA|2019|Dept. of Physics and Astronomy, University of Canterbury, Private Bag 4800, Christchurch, New Zealand|0|Adams, Joseph David|Adams, J.
USA|2019|Dept. of Physics, University of California, Berkeley, CA 94720, USA|0|Bay, Ryan Carlton|Bay, R.
USA|2019|Department of Physics, Astronomy and Geosciences, Towson University, Towson, MD 21252, USA|0|Ghavamian, Parviz|Ghavamian, Parviz
non-USA|2018|School of Physics and Astronomy, Cardiff University, Queens Buildings, The Parade, Cardiff CF24 3AA, UK|0|Williams, Thomas R.|Williams, Thomas
USA|2019|Department of Electrical and Computer Engineering, Virginia Tech, Blacksburg, VA USA|0|Lin, Dechun|Lin, D.
non-USA|2019|Institut fur Physik und Astronomie, Universität Potsdam, Haus 28, Karl-Liebknecht-Str. 24/25, D-14476 Potsdam-Golm, Germany|0|Geier, Sven|Geier, S.
USA|2019|Division of Physics, Mathematics, &amp; Astronomy, California Institute of Technology, Pasadena CA 91125, USA|1|Golwala, Sunil Ramanlal|Golwala, S. R.
USA|2019|Planetary Science Institute, Tucson, AZ 85719, USA|0|Throop, Henry Blair|Throop, H. B.
non-USA|2019|Center for Astrophysics, Guangzhou University, 510006 Guangzhou, People’s Republic of China|0|Yan, Yuan|Yan, Y. T.
USA|2017|The Johns Hopkins University Applied Physics Laboratory, Laurel, Maryland USA|0|Brown, Larry Todd|Brown, L.
non-USA|2015|Faculty of Sciences, University of Southern Queensland, Toowoomba, QLD 4350, Australia|1|Burton, Danny Ethus|Burton, D.
USA|2017|Ball State University, Muncie, IN, USA|0|Berrington, Robert Charles|Berrington, Robert
USA|2017|Department of Physics and Astronomy, Trinity University, San Antonio, Texas USA|0|Turner, Niescja Evonne|Turner, N. E.
non-USA|2019|Indian Institute of Geomagnetism, Navi Mumbai, India|0|Bhattacharyya, Amit|Bhattacharyya, A.
USA|2019|Department of Physics, University of Michigan, Ann Arbor, MI 48109, USA|0|Chen, Xinzhong|Chen, X.
non-USA|2017|Astrophysics Research Centre, Department of Mathematics and Physics, Queen's University Belfast, Belfast BT7 1NN, UK|0|Woods, Peter Matthew|Woods, P. M.
non-USA|2016|Goethe Universität, Frankfurt a.M., 60438, Germany|0|Thomas, Brian Anthony|Thomas, B.
non-USA|2019|TRIUMF, Vancouver, British Columbia, V6T 2A3, Canada; Physics Department, Simon Fraser University, Burnaby, British Columbia V5A 1S6, Canada|0|Davids, Barry Samuel|Davids, B.
USA|2019|Space Telescope Science Institute, 3700 San Martin Dr., Baltimore MD 21218, USA ;|0|Muzerolle, James|Muzerolle, James
non-USA|2019|INAF - Osservatorio Astrofisico di Catania, Via S. Sofia, 78, Catania 95123, Italy|0|Romeo, Giuseppe|Romeo, G.
non-USA|2018|Department of Physics and Space Science, Royal Military College of Canada, P.O. Box 17000 Station Forces, Kingston, Ontario K7K 7B4, Canada|0|Kabin, Konstantin|Kabin, Konstantin
USA|2019|Lawrence Livermore National Laboratory, 7000 East Ave., Livermore, CA, 94550, USA|0|Brown, Gregory Vallee|Brown, Gregory V.
USA|2019|Department of Electrical Engineering, Stanford University, Stanford, CA 94305, USA|0|Tyler, David Wayne|Tyler, G. L.
USA|2019|Kavli Institute for Cosmological Physics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA|0|Wu, Wentao|Wu, W. L. K.
USA|2019|Department of Physics, Drexel University, 3141 Chestnut Street, Philadelphia, PA 19104, USA|0|Richards, Gordon Todd|Richards, Gordon T.
USA|2019|Department of Physics and Astronomy, Whittier College, Whittier, CA, USA|0|Hanson, Kael Dylan|Hanson, J.
non-USA|2019|Key Laboratory of Low Dimensional Quantum Structures and Quantum Control of Ministry of Education, Synergetic Innovation Center for Quantum Effects and Applications, and Department of Physics, Hunan Normal University, Changsha, Hunan, China|0|Yu, Hongwei|Yu, Hongwei
USA|2019|Department of Physics and Astronomy, University of North Carolina at Chapel Hill, Campus Box 3255, Chapel Hill, NC 27599, USA|0|Reichart, Daniel Eric|Reichart, Daniel E.
USA|2017|Physics Department, University of California, Berkeley, CA 94720, USA ;  Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA|1|O'Donnell, Thomas Wilfred|O'Donnell, T.
non-USA|2018|Department of Geophysics, Tel Aviv University, 69978 Tel Aviv, Israel|0|Harnik, Nili|Harnik, Nili
non-USA|2019|Max-Planck-Institut für Physik, Munich, Germany|0|Lee, Chik-Yin|Lee, C.
non-USA|2019|SUPA, University of Glasgow, Glasgow G12 8QQ, UK|0|Zhang, Linchu|Zhang, T.
USA|2019|Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA USA|0|Phillips, Cynthia Baya|Phillips, C. B.
USA|2019|Malin Space Science Systems, 5880 Pacific Center Blvd., San Diego, CA 92121, USA|0|Cantor, Bruce Alan|Cantor, Bruce A.
USA|2017|Department of Astronomy, University of Washington, Seattle, WA 98195, USA|0|Quinn, Theodore C.|Quinn, T.
USA|2018|Steward Observatory, University of Arizona, 933 N. Cherry Ave., Tucson, AZ 85721, USA; MMT Observatory, PO Box 210065, University of Arizona, Tucson, AZ 85721-0065, USA|0|Williams, George Grant|Williams, G. Grant
USA|2016|Eureka Scientific, Oakland, CA, USA|0|Silverstone, Murray Daniel|Silverstone, Murray D.
USA|2019|Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA; Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA|0|Chang, Chi-Chao|Chang, C.
non-USA|2018|Department of Physics, ETH Zurich, Wolfgang-Pauli-Strasse 16, CH-8093 Zurich, Switzerland|0|Woo, Jong-Kwan|Woo, J.
USA|2019|Space Science Institute, Boulder, CO USA|0|Bandfield, Joshua Louis|Bandfield, J. L.
non-USA|2018|Department of Physics, ETH Zurich, Wolfgang-Pauli-Strasse 16, CH-8093 Zurich, Switzerland|0|Woo, Jong-Kwan|Woo, J.
USA|2019|University of Alabama in Huntsville, Huntsville, AL, 35899, USA|0|Bonamente, Massimiliano|Bonamente, M.
USA|2019|Department of Physics and Astronomy, Youngstown State University, Youngstown, OH 44555, USA|0|Feldmeier, J. J.|Feldmeier, John
non-USA|2019|Department of Physics and Astronomy, Pevensey Building, University of Sussex, Brighton BN1 9QH, UK|0|Giles, Peter Mark|Giles, P.
USA|2019|Department of Physics, Denison University, Granville, OH 43023, USA|0|Homan, Daniel C.|Homan, D. C.
USA|2019|Vanderbilt University, Department of Physics &amp; Astronomy, PMB 401807, 2301 Vanderbilt Place, Nashville, TN 37235, USA|0|Stassun, Keivan Guadalupe|Stassun, Keivan G.
USA|2016|Department of Physics and Astronomy, University of San Francisco, 2130 Fulton Street, San Francisco, CA 94117, USA|0|Venkatesan, Aparna|Venkatesan, Aparna
USA|2019|Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21218, USA|0|Fowler, Joseph Westbrook|Fowler, J.
USA|2019|Department of Astronomy, University of California, Berkeley, CA 94720, USA; Univ. Grenoble Alpes/CNRS, IPAG, F-38000 Grenoble, France|0|Duchene, Gaspard|Duchene, Gaspard
USA|2019|School of Earth and Space Exploration, Arizona State University, P.O. Box 871404, Tempe, AZ 85287, USA|0|Patience, Jennifer Lynn|Patience, Jennifer
USA|2019|University of Wisconsin-Milwaukee, Milwaukee, WI 53201, USA|0|Creighton, Teviet David|Creighton, J. D. E.
USA|2019|Department of Physics and Astronomy, Rutgers, The State University of New Jersey, 136 Frelinghuysen Road, Piscataway, NJ 08854-8019, USA|0|Baker, Andrew Jordan|Baker, A. J.
USA|2018|Boston University, 725 Commonwealth Avenue, Boston, MA 02215, USA|0|Blanton, Elizabeth Lyon|Blanton, E. L.
non-USA|2019|Institute of Astronomy and Astrophysics, Academia Sinica, Taipei 11529, Taiwan|0|Liu, Shen-Yuan|Liu, S. -Y.
non-USA|2019|Department of Electrical and Computer Engineering, University of Western Ontario, London, ON N6A 5B9, Canada ;  InademyComputing: Research, Development and Consultancy, London, ON N6A 1C9, Canada|0|Ali, Shafinaz|Ali, S.
non-USA|2018|University of California, Los Angeles|0|Aurnou, Jonathan Michael|Aurnou, Jonathan M.
USA|2019|Department of Astronomy, University of Maryland College Park, MD 20742, USA|0|Leamon, Robert James|Leamon, Robert J.
USA|2019|Department of Physics and Astronomy, University of Toledo, Toledo, OH 43606, USA|0|Chandar, Rupali|Chandar, R.
USA|2019|Planetary Science Institute, 1700 East Fort Lowell, Suite 106, Tucson, AZ 85719-2395, USA|0|Rathbun, Julie Ann|Rathbun, Julie A.
USA|2019|Infrared Processing and Analysis Center, California Institute of Technology, MS 100-22, Pasadena, CA 91125, USA|0|Landry, Walter|Landry, Walter
USA|2019|ITM Physics Laboratory, Heliophyscs Science Division, GSFC/NASA, Greenbelt, MD 20771, USA|0|Janches, Diego|Janches, D.
USA|2016|Department of Physics and Astronomy, University of California Irvine, Irvine, California, USA|0|Nelson, Amy Elizabeth|Nelson, A.
non-USA|2019|Aryabhatta Research Institute of Observational Sciences (ARIES), Manora Peak, Nainital—263002, India ; Key Laboratory for Research in Galaxies and Cosmology, Shanghai Astronomical Observatory, Chinese Academy of Sciences, Shanghai 200030, People's Republic of China;|0|Gu, Ming Feng|Gupta, Alok C.
USA|2019|Department of Physics and Astronomy, Rutgers, The State University of New Jersey, 136 Frelinghuysen Road, Piscataway, NJ 08854, USA|0|Kurczynski, Peter|Kurczynski, Peter
non-USA|2018|Department of Earth and Planetary Science, University of Tokyo, Tokyo, Japan; Now at Tokyo Marine and Nichido Fire Insurance Co., Ltd., Tokyo, Japan|0|Nitta, Atsuko|Nitta, A.
USA|2018|W. W. Hansen Experimental Physics Laboratory, Stanford University, Stanford, CA 94305, USA|0|Norton, Aimee Ann|Norton, Aimee A.
USA|2019|Caltech Optical Observatories, California Institute of Technology, Pasadena, CA 91125, USA|0|Riddle, Reed L.|Riddle, Reed
USA|2018|Department of Physics, University of Massachusetts, Dartmouth, Massachusetts 02747, USA|1|Khanna, Gaurav|Khanna, Gaurav
USA|2015|Center for Astrophysical Sciences, Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD 21218, USA|0|Hoopes, Charles Gordon|Hoopes, C.
USA|2019|Department of Astronomy, University of Florida, Gainesville, FL 32611, USA|0|Gonzalez, Anthony Hernan|Gonzalez, A. H.
USA|2019|The Henry A. Rowland Department of Physics and Astronomy, Johns Hopkins University, Baltimore, MD, USA|0|Kuntz, Kip Dee|Kuntz, K. D.
non-USA|2019|Department of Physics, University of California San Diego, CA, 92093 U.S.A.|0|Keating, Brian Gregory|Keating, Brian
USA|2017|Department of Physics and MIT Kavli Institute, Massachusetts Institute of Technology, 77 Massachusetts Ave., Cambridge, MA 02139, USA; Science Department Borough of Manhattan Community College, City University of New York, New York, NY 10007, USA; Department of Astrophysics, American Museum of Natural History, New York, NY 10024, USA|0|Tribiano, Shana Marie|Tribiano, S. M.
USA|2019|Department of Physics, University of Massachusetts Dartmouth, 285 Old Westport Road, North Dartmouth, MA 02740, USA|0|Fisher, Robert Scott|Fisher, Robert
USA|2017|Department of Physics and Astronomy, George Mason University, Fairfax, VA 22030, USA|0|Rosenberg, Jessica Langer|Rosenberg, Jessica L.
non-USA|2019|Department of Physics, Brown University, Providence, RI, United States of America|0|Alexander, Stephon H. S.|Alexander, Stephon
USA|2015|Naval Academy Preparatory School, 440 Meyerkord Avenue, Newport, Rhode Island 02841-1519, USA|0|Cartin, Daniel Burdett, III|Cartin, Daniel
USA|2019|NASA Johnson Space Center, 2101 NASA Parkway, Houston, TX 77058, USA|0|Lederer, Susan Maria|Lederer, S. M.
USA|2018|Apigee Corporation, 10 Almaden Blvd, San Jose, CA 95113, USA|0|Wyder, Ted Kevin|Wyder, Ted K.
USA|2019|New York University Abu Dhabi, Abu Dhabi, UAE; Eureka Scientific, Inc., 2452 Delmer St., Suite 100, Oakland, CA 94602, USA|0|Roberts, Mallory Strider Ellison|Roberts, M. S. E.
non-USA|2015|York Plasma Institute, Department of Physics, University of York, Heslington, York, YO10 5DD, UK|0|Allen, Anthony Douglas|Allen, A.
USA|2018|Northeastern University, Boston, USA|0|Wood, David Allen, Jr.|Wood, D.
USA|2019|Department of Physics &amp; Astronomy, University of Wisconsin Oshkosh, Oshkosh, WI 54901, USA|0|Pritzl, Barton John|Pritzl, Barton J.
USA|2015|Texas A &amp; M University, Dept. of Physics, College Station, TX 77843, USA|0|Webb, Richard Albert|Webb, R.
USA|2016|American Association of Variable Star Observers, 49 Bay State Road, Cambridge, MA 02138, USA|3|Templeton, Matthew Reed|Templeton, M.
USA|2019|Department of Physics and Kavli Institute for Cosmological Physics, The University of Chicago, Chicago, IL, USA|0|Smith, Deano Ray|Smith, D.
USA|2018|Department of Physics &amp; Astronomy,University of Iowa, 203 Van Allen Hall, Iowa City, IA 52242, USA|1|Lang, Cornelia Chesley|Lang, Cornelia C.
USA|2019|Department of Physics, University of California, Berkeley, CA 94720, USA; Physics Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA|0|Lee, Andrew|Lee, A. T.
USA|2019|University of Florida, Gainesville, FL 32611, USA|0|Miller, Amber Dawn|Miller, A. L.
USA|2019|NASA Goddard Space Flight Center, Greenbelt, MD 20771, USA|0|Ferrara, Elizabeth Colleen|Ferrara, E. C.
-|2012|-|4|Saucedo-Morales, Julio Cesar|Saucedo-Morales, Julio
USA|2019|Department of Astronomy, Ohio State University, 140 W. 18th Ave., Columbus, OH 43210, USA;|0|Gaudi, Bernard Scott|Gaudi, B. Scott
USA|2019|Harvard-Smithsonian Center for Astrophysics, Garden Street, Cambridge, MA 02138, USA|0|Williams, Peter Todd|Williams, P.
non-USA|2019|Department of Astronomy and Space Science, Chungnam National University, Daejeon, Republic of Korea|0|Cho, Jungyeon|Cho, Jungyeon
USA|2018|Department of Physics, Drexel University Philadelphia, PA 19104, USA|0|Goldberg, David M.|Goldberg, D. M.
USA|2018|Spectrum Photonics, Inc., Honolulu, HI USA|0|Hinrichs, John Lewis|Hinrichs, John
non-USA|2019|Max Planck Institut für extraterrestrische Physik, Postfach 1312, Garching D-85741, Germany|0|Strong, Avaine|Strong, A. W.
non-USA|2019|South-Western Institute for Astronomy Research, Yunnan University, Kunming, Yunnan 650091, P. R. China|0|Li, Gang|Liu, X. -W.
USA|2019|NASA Goddard Space Flight Center, Heliophysics Sciences Division, Code 671, 8800 Greenbelt Road, Greenbelt, MD 20771, USA|0|Daw, Adrian Nigel|Daw, Adrian N.
non-USA|2019|Department of Physics &amp; Astronomy, University of British Columbia, Vancouver BC V6T 1Z1, Canada; TRIUMF, Vancouver BC V6T 2A3, Canada|1|Oser, Scott Michael|Oser, S. M.
non-USA|2018|Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California, United States|0|Jewell, Jeffrey B.|Jewell, Jeffrey
USA|2019|Department of Physics &amp; Astronomy, Northern Arizona University, P.O. Box 6010, Flagstaff, AZ 86011, USA|0|Trujillo, Chadwick Aaron|Trujillo, Chadwick A.
USA|2019|Spitzer Science Center, Infrared Processing and Analysis Center, California Institute of Technology, 1200 E. California Blvd., Pasadena, CA 91125, USA|0|Rebull, Luisa Marie|Rebull, L. M.
USA|2019|University of Wisconsin─Madison, Madison, WI 53706, USA|0|Heinz, Sebastian|Heinz, Sebastian
USA|2017|Department of Physics, 2354 Fairchild Drive, U.S. Air Force Academy, CO 80840, USA|0|Giblin, Timothy William|Giblin, T.
USA|2019|Center for Cosmology and Particle Physics, Physics Department, New York University, New York, NY 10003, USA|0|MacFadyen, Andrew Ian|MacFadyen, A.
non-USA|2019|Department of Astronomy &amp; Space Science, Kyung Hee University, Yongin, Gyeonggi 17104, Republic of Korea;|0|Kim, Sungsoo S.|Kim, Sungsoo S.
USA|2019|Space Science Center, Department of Earth and Space Sciences, Morehead State University, Morehead, KY 40351, USA|0|Pannuti, T. G.|Pannuti, T. G.
USA|2019|Oak Ridge National Laboratory, Oak Ridge, Tennessee 37831, USA; Department of Physics and Astronomy, University of Tennesssee, Knoxville, Tennessee 37996, USA|0|Thompson, Patrick Louis|Thompson, P.
USA|2019|Department of Physics and Astronomy, University of Pittsburgh, 3941 O'Hara Street, Pittsburgh, PA 15260, USA|0|Newman, Jeffrey Allen|Newman, Jeffrey A.
non-USA|2019|QUASAR Science Resources for ESA/ESAC, Camino bajo del Castillo, s/n, Urbanizacion Villafranca del Castillo, Villanueva de la Cañada, 28692, Madrid, Spain|0|Salgado, Jose Francisco|Salgado, J.
USA|2019|Department of Physics, University of California, Santa Barbara, CA 93106, USA|0|Oh, Siang Peng|Oh, S. Peng
non-USA|2019|Institute of Particle and Nuclear Physics, Henan Normal University, Xinxiang, China|0|Song, I.|Song, Yi-Dan
USA|2017|Jet Propulsion Laboratory, Mail Stop 183-601, 4800 Oak Grove Drive, Pasadena, CA 91109, USA|0|Dalton, James Bradley, III|Dalton, James B.
USA|2019|Department of Physics and Astronomy, Stony Brook University, Stony Brook, NY 11794-3800, USA|0|Zingale, Michael Anthony|Zingale, Michael
USA|2019|National Radio Astronomy Observatory, 520 Edgemont Road, Charlottesville, VA 22903, USA|0|Brogan, Crystal Lee|Brogan, Crystal L.
USA|2019|Theoretical Astrophysics, Walter Burke Institute for Theoretical Physics, MC 350-17, California Institute of Technology, Pasadena, California 91125, USA; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California 91109, USA|0|Szilagyi, Bela|Szilagyi, Bela
USA|2019|Lunar and Planetary Laboratory, University of Arizona, Tucson, AZ, USA|0|Stone, Shawn Michael|Stone, S.
non-USA|2019|Astronomy Centre, Department of Physics &amp; Astronomy, Pevensey III Building, University of Sussex, Falmer, Brighton BN1 9QH, UK|0|Iliev, Ilian Tzankov|Iliev, Ilian T.
USA|2019|National Optical Astronomy Observatory, 950 North Cherry Avenue, Tucson, AZ 85719, USA|0|Matheson, Thomas Douglas|Matheson, T.
USA|2018|NASA Ames Research Center, Moffett Field, CA 94035, USA|0|Colaprete, Anthony|Colaprete, Anthony
USA|2018|KIPAC, SLAC, 2575 Sand Hill Road, M/S 29, Menlo Park, CA 94025, USA|0|Baltz, Edward Anthony|Baltz, Edward A.
USA|2019|Department of Physics and Astronomy, Franklin and Marshall College, Lancaster, PA 17604-3003, USA|0|Crawford, F.|Crawford, F.
USA|2019|Department of Astronomy, San Diego State University, San Diego, CA 92182-1221, USA|0|Leonard, Douglas Christopher|Leonard, Douglas C.
USA|2019|Amazon Web Services, Seattle, WA 98121, USA|0|Becker, Andrew Cameron|Becker, Andrew C.
USA|2019|Institute for Astronomy, University of Hawaii, Honolulu, HI 96822, USA|0|Liu, Michael C.|Liu, Michael C.
USA|2019|Department of Astronomy, University of Texas, Austin TX 78712, USA|0|Bromm, Volker|Bromm, Volker
non-USA|2019|SUPA, University of Glasgow, Glasgow G12 8QQ, UK|0|Cumming, Andrew William|Cumming, A.
USA|2018|University of New Hampshire, Space Science Center and Inst. of Earth, Oceans and Space, Morse Hall, 8 College Rd, Durham, NH 03824, USA|0|Bloser, Peter Forbes|Bloser, P.
USA|2019|Department of Physics, University of California, Santa Barbara, CA 93106-9530, USA; Las Cumbres Observatory, 6740 Cortona Dr Ste 102, Goleta, CA 93117-5575, USA|0|Howell, Dale Andrew|Howell, D. Andrew
non-USA|2017|Department of Physics &amp; Astronomy, Notre Dame University, Louaize; Zouk Mosbeh, Lebanon|0|Sabra, Bassem Mohamad|Sabra, Bassem
USA|2018|Steward Observatory, University of Arizona, 933 N. Cherry Ave., Tucson, AZ 85721, USA|0|Misselt, Karl Anthony|Misselt, Karl A.
non-USA|2015|University of Durham, Department of Physics, South Road, Durham, DH1 3LE, UK|0|Harris, Jason Robert|Harris, J.
non-USA|2019|Institut für Computergestützte Wissenschaften, Universität Zürich, Winterthurerstrasse 190, 8057 Zürich, Switzerland|0|Moore, Brian David|Moore, B.
USA|2017|Vienna, Virginia 22180, USA|0|Honda, Ethan Philip|Honda, Ethan
non-USA|2018|Department of Physics and Astronomy, University of Tennessee, Knoxville, TN 37996-1200, United States of America ; Physics Division, Oak Ridge National Laboratory, PO Box 2008, Oak Ridge, TN 37831-6354, United States of America|1|Lentz, Eric J.|Lentz, Eric J.
USA|2019|Center for Cosmology and Astro-Particle Physics, The Ohio State University, Columbus, OH 43210, USA; Department of Astronomy, The Ohio State University, Columbus, OH 43210, USA|0|Martini, Paul|Martini, P.
USA|2019|High Energy Astrophysics Institute and Department of Physics and Astronomy, University of Utah, Salt Lake City, UT, USA|0|Wong, Tony Hao|Wong, T.
USA|2019|George P. and Cynthia Woods Mitchell Institute for Fundamental Physics &amp; Astronomy, Texas A&amp;M University, Department of Physics, 4242 TAMU, College Station, TX 77843, USA|0|Krisciunas, Kevin Lee|Krisciunas, K.
USA|2018|Space Science Laboratory, University of California, Berkeley, CA 94720, USA|0|Ledvina, Stephen A.|Ledvina, S.
non-USA|2017|Department of Physics, Florida Atlantic University, 777 Glades Road, Boca Raton, FL 33431, United States of America|0|Beetle, Christopher|Beetle, C.
