USA|F|2019|Space Telescope Science Institute, 3800 San Martin Drive, Baltimore, MD 21218, USA|0|Anderson, James Gilbert|Anderson, J.
USA|R1|2019|The University of Virginia, Charlottesville, VA 22904-4325, USA|0|O'Connell, Robert West|O'Connell, Robert
USA|R1|2019|University of California, Berkeley, Space Sciences Laboratory, 7 Gauss Way, Berkeley, CA 94720-7450, USA|0|Hurley, Kevin Christopher|Hurley, K.
non-USA|-|2016|Department of Astronomy and Astrophysics, University of Toronto, 50 St. George Street, Toronto, Ontario, M5S 3H4, Canada|0|Bolton, Charles Thomas|Bolton, C. T.
non-USA|-|2016|Physikalisches Institut, University of Bonn, Bonn, Germany|0|Davey, William Robert|Davey, W.
non-USA|-|2017|IRAM - Institut de RadioAstronomie Millimétrique, 300 rue de la Piscine, 38406 Saint Martin d', Hères, France|0|Downes, Dennis|Downes, D.
non-USA|-|2017|Institute of Astronomy, University of Cambridge, Cambridge, UK|0|Murdin, Paul Geoffrey|Murdin, Paul
non-USA|-|2017|Instituto de Ciencias Nucleares, Universidad Nacional Autónoma de México, A. Postal 70-543 México, D.F., México|0|Ryan, Michael Patrick, Jr.|Ryan, Michael P.
non-USA|-|2017|School of Physical Sciences, Private Bag 37, University of Tasmania, Hobart, TAS, 7001, Australia|0|Brown, Carl S.|Brown, C.
non-USA|-|2017|Space Astronomy Group, ISRO Satellite Centre, Bangalore, India|0|Kumar, Cidambi Krishna|Agarwal, Vivek Kumar
non-USA|-|2018|Département de physique, Université de Montréal, Montréal, Québec H3C 3J7, Canada|0|Michaud, Georges|Michaud, G.
non-USA|-|2018|ESA/ESAC, ES-28691, Urb. Villafranca del Castillo, Madrid, Spain|0|Andres, Richard Mattias|Andres, R.
non-USA|-|2018|European Southern Observatory, Avenida Alonso de Córdova 3107, Vitacura, 19001, Casilla, Santiago de Chile, Chile|0|Thomas, Roger Jerry|Thomas, R.
non-USA|-|2018|Key Laboratory of Particle Astrophysics, Institute of High Energy Physics, Chinese Academy of Sciences, Beijing 100049, People's Republic of China|0|Wu, Mao-Fou|Wu, B. B.
non-USA|-|2018|School of Earth and Space Sciences, Peking University, Beijing, China|1|Wu, Thomas Kong|Wu, T.
non-USA|-|2018|School of Physics and Astronomy, University of Leeds, Leeds, LS2 9JT, UK|1|Johnston, Kenneth John|Johnston, K.
non-USA|-|2019|ASTRON, the Netherlands Institute for Radio Astronomy, Postbus 2, NL-7990 AA Dwingeloo, The Netherlands|0|Broderick, John|Broderick, J. W.
non-USA|-|2019|ICRAR, M468, University of Western Australia, 35 Stirling Hwy, Crawley, WA 6009, Australia|0|Lagos, Cirilo Pablo|Lagos, C.
non-USA|-|2019|INAF-Istituto di Astrofisica Spaziale e Fisica Cosmica di Milano, Via A. Corti 12, 20133, Milano, Italy|0|Esposito, Pasquale Bernard|Esposito, P.
non-USA|-|2019|Instituto de Física y Astronomía, Universidad de Valparaíso, Avda. Gran Bretaña 1111, Valparaíso, Chile; CASSACA, National Astronomical Observatories, Chinese Academy of Sciences, Beijing 100012, China|0|Cheng, Chung-Chieh|Cheng, C.
non-USA|-|2019|Kapteyn Astronomical Institute, P.O. Box 800, NL-9700 AV Groningen, the Netherlands|0|Sanders, Robert Hugh|Sanders, R. H.
non-USA|-|2019|Laboratoire Leprince-Ringuet, École polytechnique, CNRS/IN2P3, F-91128 Palaiseau, France|0|Horan, Donald Martin|Horan, D.
non-USA|-|2019|RRCAT, Indore, Madhya Pradesh 452013, India|0|Raja, Shanker|Rajan, C.
