USA|R1|2019|Center for Astrophysics and Space Science, University of California San Diego, La Jolla, CA 92093, USA|0|Hsu, Chih-Ping Flossie|Hsu, C.
USA|R1|2019|Center for Astrophysics and Space Sciences, University of California, San Diego, CA, USA; San Diego Supercomputer Center, San Diego, CA, USA|0|Norman, Michael Lester|Norman, Michael L.
USA|R1|2019|College of Science, George Mason University, 4400 University Drive, Fairfax, VA 22030, USA|0|Dere, Kenneth Paul|Dere, K. P.
USA|R1|2019|Cooperative Institute for Great Lakes Research, University of Michigan, Ann Arbor, MI USA|0|Smith, James Alastair|Smith, J.
USA|R1|2019|Department of Astronomy &amp; Astrophysics, 525 Davey Laboratory, Pennsylvania State University, University Park, PA 16802, USA|0|Feigelson, Eric Dennis|Feigelson, E. D.
USA|R2|2019|Department of Geology and Geophysics, University of Wyoming, Laramie, WY, 82071, USA|0|Howell, Robert Richard|Howell, R. R.
USA|R1|2019|Department of Physics &amp; Astronomy, Michigan State University, East Lansing, MI 48824, USA|0|Smith, Horace Alden|Smith, Horace A.
USA|R2|2019|Department of Physics and Applied Physics, University of Massachusetts Lowell, Lowell, MA 01854, USA; Lowell Center for Space Science and Technology, 600 Suffolk Street, Lowell, MA 01854, USA|0|Cappallo, Roger James|Cappallo, R.
USA|R1|2019|Department of Physics and Astronomy, Dartmouth College, Hanover, NH 03755, USA|0|Thorstensen, John Robert|Thorstensen, J. R.
USA|R1|2019|Department of Physics and Astronomy, University of Hawaii, Honolulu, HI 96822, USA|0|Choi, Kyu Hong|Choi, K.
USA|R2|2019|Department of Physics, University of Alabama in Huntsville, Huntsville, AL 35899, USA|0|Waldron, Wayne Lee|Waldron, W.
USA|R1|2019|Department of Physics, University of California, Santa Barbara, CA 93106, USA|0|Lubin, Philip Michael|Lubin, Philip M.
USA|R1|2019|Department of Physics, University of Cincinnati, Cincinnati, OH 45221, USA ; Space Science Institute, 475 Walnut Street, Suite 205, Boulder, CO 80301, USA|0|Sitko, Michael Lee|Sitko, Michael L.
USA|F|2019|Fermi National Accelerator Laboratory, PO Box 500, Batavia, IL 60510, USA; Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA|0|Kent, Stephen Matthew|Kent, S.
USA|L|2019|Five College Astronomy Department, Smith College, Northampton, MA 01063, USA|0|Edwards, Suzan|Edwards, Suzan
USA|R1|2019|George P. and Cynthia Woods Mitchell Institute for Fundamental Physics &amp; Astronomy, Texas A&amp;M University, Department of Physics, 4242 TAMU, College Station, TX 77843, USA|0|Suntzeff, Nicholas Boris|Suntzeff, N. B.
USA|F|2019|Heliophysics Science Division, NASA Goddard Space Flight Center, Greenbelt, MD, 20771, USA|0|Karpen, Judith Tobi|Karpen, Judith T.
USA|F|2019|Infrared Processing and Analysis Center, California Institute of Technology, MS 100-22, Pasadena, CA 91125, USA|0|Helou, George|Helou, George
USA|R1|2019|Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA|0|Tonry, John Landis|Tonry, John
USA|R1|2019|Johns Hopkins University Applied Physics Laboratory, Laurel, MD 20723, USA|0|McNutt, Ralph Leroy, Jr.|McNutt, R. L.
USA|R1|2019|Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, 77 Massachusetts Avenue, Cambridge, MA 02139, USA|0|Bautz, Marshall William|Bautz, M.
USA|R1|2019|LIGO, California Institute of Technology, Pasadena, CA 91125, USA|0|Willis, J.|Willis, J. L.
USA|F|2019|LSST Project Office, 950 N. Cherry Avenue, Tucson, AZ 85719, USA; Kavli Institute for Particle Astrophysics and Cosmology, SLAC National Accelerator Laboratory, Stanford University, Stanford, CA 94025, USA|0|Kahn, Steven Michael|Kahn, Steven M.
USA|F|2019|Las Cumbres Observatory Global Telescope Network, Goleta, CA 93117, USA|0|Boroson, Todd Allan|Boroson, Todd
USA|F|2019|Leidos, Starfire Optical Range, AFRL, Kirtland AFB, NM 87117, USA|0|Drummond, Jack Donald, III|Drummond, J. D.
USA|F|2019|Los Alamos National Laboratory, P.O. Box 1663, Los Alamos, NM 874545, USA|0|Vestrand, William Thomas|Vestrand, W. Thomas
USA|F|2019|Lowell Observatory, 1400 W. Mars Hill Road, Flagstaff, AZ 86001, USA ; Department of Physics and Astronomy, Northern Arizona University, Flagstaff, AZ 86011-6010, USA;|0|Massey, Philip Louis|Massey, Philip
USA|F|2019|Mail Stop 183-601, Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, CA 91109, USA|0|Carlson, R. W.|Carlson, R. W.
USA|F|2019|NASA Goddard Space Flight Center, Code 662, Greenbelt, MD, USA|0|Kallman, Timothy Raymond|Kallman, T.
USA|F|2019|NASA Goddard Space Flight Center, Greenbelt, MD, USA|0|Drake, Stephen Alan|Drake, Stephen A.
USA|F|2019|National Optical Astronomy Observatory, 950 N. Cherry Avenue, Tucson, AZ 85719, USA|0|Valdes, Francisco|Valdes, Francisco
USA|F|2019|National Solar Observatory, 950 N. Cherry Avenue, Tucson, AZ 85719, USA ; Lunar and Planetary Laboratory, University of Arizona, Tucson, AZ 85711, USA|0|Giampapa, Mark Steven|Giampapa, Mark S.
USA|F|2019|Planetary Science Institute, Tucson, AZ 85719, USA|0|Clark, R. N.|Clark, Roger N.
USA|R1|2019|Retired, Harvard-Smithsonian Center for Astrophysics, Cambridge, MA 02138, USA|0|Baliunas, Sallie Louise|Baliunas, S.
USA|R1|2019|School of Physics and Astronomy, University of Minnesota, Minneapolis, MN USA|0|Cattell, Cynthia Anne|Cattell, C.
USA|F|2019|Space Science Institute, 4750 Walnut Street, Suite 205, Boulder, CO 80301, USA|0|Massa, Derck Louis|Massa, Derck
USA|F|2019|Space Telescope Science Institute, 3700 San Martin Drive, Baltimore, MD 21212, USA|0|Soderblom, David Robert|Soderblom, David R.
USA|F|2019|Space Telescope Science Institute, Baltimore, MD 21218, USA|0|Whitmore, Bradley Charles|Whitmore, B. C.
USA|R1|2019|Steward Observatory, University of Arizona, Tucson, AZ 85721, USA|0|Axelrod, Timothy Stephen|Axelrod, T.
USA|R1|2019|University of Chicago, Chicago, USA|0|Meyer, Stephen S.|Meyer, S. S.
non-USA|-|2015|Australian National University, Canberra, ACT 0200, Australia|0|Wade, Andrew Edward|Wade, A.
non-USA|-|2015|Department of Physics, Engineering Physics, and Astronomy, Queen's University, Kingston, Ontario K7L 3N6, Canada|0|Duncan, Martin James|Duncan, Martin J.
non-USA|-|2016|DESY, Hamburg and Zeuthen, Germany|0|Schaefer, Richard Warren|Schaefer, R.
non-USA|-|2016|Polidan Science Systems and Technologies, LLC, 888 Southwest Evergreen Avenue, Redmond, Oregon 97756, United States|0|Polidan, Ronald Sylvester|Polidan, Ronald S.
non-USA|-|2017|Jodrell Bank Centre for Astrophysics, School of Physics and Astronomy, The University of Manchester, Manchester, M13 9PL, United Kingdom|0|McKee, John David|McKee, J.
non-USA|-|2018|European Gravitational Observatory (EGO), Cascina, Pisa, Italy|0|Day, Roger William|Day, R.
non-USA|-|2018|The ARC Centre for Excellence for Coral Reef Studies, Australia|1|McCulloch, M. T.|McCulloch, Malcolm T.
non-USA|-|2019|Astrophysics Research Centre, School of Mathematics and Physics, Queen's University Belfast, Belfast BT7 1NN, UK|0|Watson, Charles Coffey|Watson, C.
non-USA|-|2019|Astrophysikalisches Institut und Universitätssternwarte, Friedrich-Schiller-Universität Jena, Schillergäßchen 2-3, D-07745 Jena, Germany|0|Booth, M. C.|Booth, M.
non-USA|-|2019|School of Earth Sciences, Ohio State University, United States of America|0|Wilson, T. H.|Wilson, Terry
non-USA|-|2019|Zentrum für Astronomie, Astronomisches Rechen-Institut, Universität Heidelberg, Mönchhofstr 12-14, D-69120 Heidelberg, Germany|0|Wagner, J. K.|Wagner, Jenny
