non-USA|2004|American Center for Physics, One Physics Ellipse, College Park, Maryland 20740-3842|4|Blau, Steven Kennith|Blau, Steven K.
USA|2019|Climate and Space Sciences and Engineering, University of Michigan, Ann Arbor, Michigan USA|0|Bougher, Stephen Wesley|Bougher, S.
USA|2018|Earth, Planetary, and Space Sciences, University of California, Los Angeles, CA USA|0|Paige, David Abbey, Jr.|Paige, D. A.
non-USA|2018|Dipartimento di Fisica, Università di Roma “Tor Vergata” and INFN sezione Roma Tor Vergata, I-00133 Roma, Italy|1|Bassan, Massimo|Bassan, M.
USA|2018|Department of Climate and Space Sciences and Engineering, University of Michigan, Ann Arbor, MI USA|0|Johnson, Bettye Carol|Johnson, B. C.
non-USA|2019|Indian Centre For Space Physics, 43 Chalantika, Garia Station Road, Kolkata 700084, India|0|Chakrabarti, Sandip Kumar|Chakrabarti, Sandip K.
USA|2019|Department of Physics, The Applied Math Program, and Department of Astronomy, The University of Arizona, Tucson, AZ 85721, USA;|0|Melia, Fulvio|Melia, Fulvio
non-USA|2018|Space Science Group, School of Physics, University College Dublin, Belfield, Dublin 4, Ireland|0|Murphy, David Charles|Murphy, D.
non-USA|2019|Gemini Observatory, Casilla 603, La Serena, Chile|0|Kim, Hyung Kook|Kim, H.
non-USA|2018|Instituto de Astronomía, Universidad Nacional Autónoma de México, Unidad Académica en Ensenada, Ensenada BC 22860,Mexico|0|Aguilar, Luis Alberto|Aguilar, Luis
USA|2018|Naval Research Laboratory, Washington, DC, USA|0|Murphy, Ronald James|Murphy, Ronald
non-USA|2019|Department of Physics, National and Kapodistrian University of Athens, Panepistimiopolis, GR 15783 Zografos, Greece|0|Mastichiadis, Apostolos|Mastichiadis, Apostolos
non-USA|2019|University of New South Wales Canberra, Canberra, ACT 2612, Australia|0|Smith, Billy Ray, Jr.|Smith, B.
USA|2018|Astrophysics Science Division, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA; Catholic University of America, Washington, DC 20064, USA|0|Shrader, Chris R.|Shrader, Chris
non-USA|2019|Institut d'Astrophysique de Paris (UMR 7095: CNRS &amp; Sorbonne Université), 98 bis Bd. Arago, F-75014 Paris, France|0|Mamon, Gary Allan|Mamon, Gary A.
USA|2019|AAVSO, Cambridge, MA 02138, USA|0|Henden, Arne Anthon|Henden, A. A.
non-USA|2019|Shanghai Astronomical Observatory, 80 Nandan Road, Shanghai, 200030, PR China|0|Wang, Wan-Xian|Wang, W.
USA|2019|Infrared Processing and Analysis Center, California Institute of Technology, Pasadena, CA 91125, USA|1|Cutri, Roc Michael|Cutri, Roc M.
non-USA|2017|Institut für Astrophysik, University of Göttingen, Friedrich-Hund-Platz 1, D-37077 Göttingen, Germany|0|Hessman, Frederic Victor|Hessman, Frederic V.
USA|2019|NASA Goddard Space Flight Center, 8800 Greenbelt Road, Greenbelt, DMD 20771, USA|0|Barthelmy, Scott Douglas|Barthelmy, S. D.
USA|2018|NASA Goddard Space Flight Center, Solar Physics Laboratory, Greenbelt, MD 20771, USA|0|Klimchuk, James Andrew|Klimchuk, James A.
USA|2017|Delaware State University, Dover, DE, USA|0|Bobrowsky, Matthew Simon|Bobrowsky, M.
USA|2018|Department of Physics, Wellesley College, Wellesley, MA, 02481, USA|0|Stark, Glenn|Stark, G.
non-USA|2017|South African Astronomical Observatory, P.O. Box 9, Observatory, Cape Town, 7935, South Africa|0|Skelton, Robert Thomas|Skelton, R.
USA|2019|Department of Astronomy, Cornell University, Ithaca, New York 14853, USA|0|Chernoff, David Fisher|Chernoff, David F.
USA|2019|Kavli Institute for Cosmological Physics, University of Chicago, Chicago, IL 60637, USA; Department of Astronomy and Astrophysics, University of Chicago, Chicago, IL 60637, USA|0|Chang, Chong-An.|Chang, C.
USA|2019|Institute for Astrophysics and Computational Sciences, Department of Physics, The Catholic University of America, Washington, DC 20064, USA|0|Kraemer, Steven Baker|Kraemer, Steven B.
USA|2019|NASA Goddard Space Flight Center, 8800 Greenbelt Rd, Greenbelt MD, USA|0|Leisawitz, David Todd|Leisawitz, David
USA|2015|Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA 02138, USA|0|Edgar, Richard John|Edgar, Richard J.
non-USA|2019|School of Space Research, Kyung Hee University, Yongin 446-701, Republic of Korea|0|Park, J. J.|Park, Jaekyun
non-USA|2019|Department of Astronomy and Carl Sagan Institute, Cornell University, Ithaca, NY 14853, United States of America|0|Lunine, J. I.|Lunine, Jonathan I.
USA|2019|LIGO, Massachusetts Institute of Technology, Cambridge, MA 02139, USA ; Department of Physics and Kavli Institute for Astrophysics and Space Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA|0|Ng, Kim Kwee|Ng, K. K. Y.
non-USA|2018|Institut d'Astrophysique de Paris, Paris, France|0|Moneti, Andrea|Moneti, Andrea
USA|2019|Department of Physics, Carnegie Mellon University, Pittsburgh, PA 15213, USA|0|Peterson, Jeffrey B.|Peterson, J.
USA|2015|Steward Observatory, University of Arizona, 933 North Cherry Avenue, Tucson, AZ 85721-0065, USA|0|Bechtold, Jill Eleanor|Bechtold, Jill
non-USA|2018|Department of Space Sciences and Technologies, Faculty of Sciences, Akdeniz University, 07058 Antalya, Turkey|0|Eker, Zeki|Eker, Z.
USA|2019|Department of Physics and Astronomy, Michigan State University, East Lansing, Michigan 48824, USA; National Superconducting Cyclotron Laboratory, Michigan State University, East Lansing, Michigan 48824, USA|0|Fry, Craig Daniel|Fry, C.
USA|2019|Astronomy Department, Yale University, New Haven, CT 06520, USA|0|Girard, Terrence Mark|Girard, T.
non-USA|2019|Instituto de Astrofísica de Canarias, E-38205 La Laguna, Spain ; Departamento de Astrofísica, Universidad de La Laguna, E-38206 La Laguna, Spain|0|Rodriguez Espinosa, Jose Miguel|Rodriguez Espinosa, Jose Miguel
USA|2018|Department of Physics, University of Wisconsin Madison, 1150 University Ave, Madison WI 53703, USA|2|Timbie, Peter Taylor|Timbie, P. T.
non-USA|2019|Physics Department, Arizona State University, Tempe, AZ 85287, U.S.A.|2|Vachaspati, Tanmay|Vachaspati, Tanmay
USA|2019|Center for Earth and Planetary Studies, National Air and Space Museum, Smithsonian Institution, Washington, DC 20560, USA|0|Watters, T. R.|Watters, Thomas R.
non-USA|2019|International Centre for Theoretical Sciences, Tata Institute of Fundamental Research, Bengaluru 560089, India|0|Ghosh, Sanjoy|Ghosh, Abhirup
USA|2018|NASA/GSFC Code 693, Greenbelt, MD 20771, USA|0|Bjoraker, Gordon Lee|Bjoraker, G. L.
USA|2018|Catholic University of America at NASA Goddard Space Flight Center, Solar Physics Laboratory, Code 671, Greenbelt, MD 20771, USA|0|Brosius, Jeffrey W.|Brosius, Jeffrey W.
USA|2016|Harvard-Smithsonian Center for Astrophysics, Cambridge, MA, USA|0|Bookbinder, Jay Aaron|Bookbinder, Jay
USA|2018|MSI, University of Minnesota, Minneapolis, USA|0|Porter, David Henry|Porter, David
USA|2019|George Mason University, Fairfax, VA, USA|0|Summers, M. E.|Summers, M. E.
USA|2019|Space Science Division, NASA Ames Research Center, MS 245-3, Moffett Field, CA 94035, USA|0|Zahnle, K. J.|Zahnle, Kevin J.
non-USA|2016|Centre de Recherche en Astronomie Astrophysique et Géophysique (CRAAG), Observatoire d'Alger, 16340, Algiers, Algeria|0|Abdelatif, Toufik El-Hak|Abdelatif, T.
USA|2019|Calvin College, MI, USA|0|Molnar, Lawrence Alan|Molnar, L. A.
non-USA|2019|Department of Earth and Planetary Sciences, Washington University in St. Louis, United States of America|0|Wiens, D. A.|Wiens, Douglas A.
USA|2019|Department of Physics, University of Texas at Arlington, Texas USA|0|Lopez, Ramon E.|Lopez, R. E.
