USA|R1|2018|Department of Physics and Astronomy, Rice University, Houston, TX USA|0|Reiff, Patricia Hofer|Reiff, P. H.
USA|R1|2018|Department of Physics and Astronomy, University of Iowa, Iowa City, Iowa 52242, USA|0|Spangler, S. R.|Spangler, Steven R.
USA|R1|2018|Department of Physics, University of Notre Dame, Notre Dame, Indiana 46556, USA and The Joint Institute for Nuclear Astrophysics, University of Notre Dame, Notre Dame, Indiana 46556, USA|0|Robertson, D. S.|Robertson, D.
USA|R1|2018|Dept. of Earth, Atmospheric and Planetary Sciences, Massachusetts Institute of Technology, Cambridge, MA USA|0|King, R. W., Jr.|King, R.
USA|R1|2018|Institute for Astronomy, University of Hawaii, 2680 Woodlawn Drive, Honolulu, HI 96822, USA; Max-Planck-Institut für extraterrestrische Physik, Giessenbachstrasse, D-85748 Garching, Germany|0|Henry, Joseph Patrick|Henry, J. Patrick
USA|R1|2018|Lunar and Planetary Laboratory, University of Arizona, Tucson, AZ, USA|0|Morgan, C. J.|Morgan, C.
USA|F|2018|NASA Ames Research Center, Moffett Field, CA 94035, USA|0|White, B. R.|White, Bruce
USA|R1|2018|Space Sciences Laboratory, University of California, Berkeley, CA 94720, USA|0|Hurford, Gordon James|Hurford, Gordon J.
USA|F|2018|The CHARA Array of Georgia State University, Mount Wilson Observatory, Mount Wilson, CA, 91023, USA|0|McAlister, Harold Alister|McAlister, H.
USA|F|2018|The Observatories of the Carnegie Institution for Science, 813 Santa Barbara St., Pasadena, CA 91101, USA|0|Schweizer, Francois|Schweizer, Francois
USA|R1|2018|University of Chicago, Chicago, IL, USA|0|Frederick, J. E.|Frederick, John E.
USA|R1|2018|University of Maryland, College Park, USA|0|Kellogg, R. G.|Kellogg, R. G.
USA|R1|2018|Virtual Planetary Laboratory, University of Washington, Seattle, WA 98195-1580, USA ; Department of Physics, Weber State University, Ogden, UT 84408-2508, USA|0|Armstrong, John William|Armstrong, John
USA|F|2019|Applied Physics Laboratory, The Johns Hopkins University, Laurel, MD USA|0|Mitchell, Donald Grant|Mitchell, D. G.
USA|P|2019|Berkeley Research Associates, Springfield, VA USA|0|Huba, Joseph Donald|Huba, J. D.
USA|R1|2019|Center for Astrophysics and Space Astronomy, University of Colorado, Boulder, CO 80309-0389, USA|0|Ayres, Thomas Russell|Ayres, Thomas
USA|F|2019|Center for SETI Research, SETI Institute, 189 Bernardo Ave., Mountain View, CA, 94043, USA|0|Tarter, Jill Cornell|Tarter, Jill C.
USA|P|2019|Cloudbait Observatory, CO, USA|0|Peterson, Charles John|Peterson, C.
USA|R1|2019|Cornell Center for Astrophysics and Planetary Science, Cornell University, Ithaca, NY 14853, USA|0|Cordes, James Martin|Cordes, J. M.
USA|R1|2019|Department of Astronomy, Indiana University, Bloomington, IN 47405, USA|0|Pilachowski, Catherine Anderson|Pilachowski, C. A.
USA|R1|2019|Department of Astronomy, University of Virginia, 530 McCormick Road, Charlottesville, VA 22904-4325, USA|0|Sarazin, Craig Leigh|Sarazin, Craig
USA|R1|2019|Department of Astronomy, University of Washington, Seattle, WA 98195, USA|0|Szkody, Paula|Szkody, Paula
USA|R2|2019|Department of Astrophysics and Planetary Science, Villanova University, Villanova, PA 19085, USA|0|Sion, Edward Michael|Sion, Edward M.
USA|R1|2019|Department of Atmospheric and Oceanic Sciences, University of Colorado Boulder, Boulder, CO USA; Laboratory for Atmospheric and Space Physics, University of Colorado Boulder, Boulder, CO USA|0|Toon, Owen Brian|Toon, Owen B.
USA|R1|2019|Department of Physics and Astronomy, University of California, 4129 Reines Hall, Irvine, CA 92697, USA|0|Cooper, M. R.|Cooper, Michael
USA|R2|2019|Department of Physics and Astronomy, University of Hawaii at Hilo, Hilo, HI, 96720, USA|0|Martin, Terry Zachry|Martin, R. P.
USA|R1|2019|Department of Physics and Astronomy, University of Kansas, Lawrence, KS USA|0|Cravens, Thomas E.|Cravens, T. E.
USA|D|2019|Department of Physics, California State University, Dominguez Hills, Carson, CA 90747, USA|0|Hill, Jesse King|Hill, J.
USA|F|2019|Gordon and Betty Moore Foundation, 1661 Page Mill Road, Palo Alto, CA 94304, USA ; Harvard-Smithsonian Center for Astrophysics, 60 Garden Street, Cambridge, MA 02138, USA|0|Kirshner, Robert Paul|Kirshner, R. P.
USA|F|2019|Harvard-Smithsonian Center for Astrophysics, 60 Garden St., Cambridge, MA, 02138, USA|0|Lada, Charles Joseph|Lada, Charles J.
USA|F|2019|Harvard-Smithsonian Center for Astrophysics, Cambridge, MA, USA|0|Geary, John Charles|Geary, John
USA|P|2019|IBM T. J. Watson Research Center, P.O. Box 218, Yorktown Heights, New York, USA|0|Elmegreen, Bruce Gordon|Elmegreen, Bruce G.
USA|R1|2019|Institute for Advanced Study, Princeton, NJ 08540, USA|0|Tremaine, Scott Duncan|Tremaine, Scott
USA|F|2019|Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, CA 91109, USA|0|Goldsmith, Paul Felix|Goldsmith, Paul F.
USA|F|2019|Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Drive, Pasadena, CA 91109, USA|0|Orton, Glenn Scott|Orton, Glenn S.
USA|F|2019|MIT Kavli Institute 37-664G, 77 Massachusetts Avenue, Cambridge, MA 02139-4307, USA|0|Schechter, P.|Schechter, Paul L.
USA|P|2019|More Data!, 4603 Orange Knoll Ave, La Canada, CA 91011, USA|0|Harris, Alan William|Harris, Alan W.
USA|F|2019|National Radio Astronomy Observatory, Charlottesville, VA 22903 USA|0|Cotton, William Donaldson, Jr.|Cotton, W.
USA|R1|2019|Owens Valley Radio Observatory, California Institute of Technology, Big Pine, CA 93513, USA|0|Woody, David Paul|Woody, David P.
USA|R1|2019|Physics Department, University of California, Davis, One Shields Avenue, Davis, CA 95616, USA|0|Becker, Robert Howard|Becker, Robert H.
USA|P|2019|The Breakthrough Initiatives, NASA Research Park, Bld. 18, Moffett Field, CA, 94035, USA|0|Worden, Simon Peter|Worden, S. P.
USA|R1|2019|University of Iowa, Department of Physics and Astronomy, Iowa City, IA 52242, USA|0|Mutel, Robert Lucien|Mutel, Robert L.
non-USA|-|2015|Climate Change Research Centre, School of Biological, Earth and Environmental Sciences, The University of New South Wales, Sydney 2052, NSW, Australia|0|Palmer, James Mclean|Palmer, J.
non-USA|-|2015|Climate Change Research Centre, School of Biological, Earth, and Environmental Sciences, University of New South Wales, Sydney, New South Wales Australia|0|Palmer, J. M.|Palmer, Jonathan
non-USA|-|2015|Genesis Software Pty Ltd, Adelaide, Australia|0|Murphy, A. J.|Murphy, A.
non-USA|-|2017|Institut für Planetologie, Westfälische Wilhelms-Universität Münster, Wilhelm-Klemm-Str. 10 48149 Münster, Germany|0|Ward, D. B.|Ward, D.
non-USA|-|2018|Centre for Astrophysics Research, University of Hertfordshire, AL10 AB, Hatfield, UK|0|Morris, Clifford D.|Morris, C.
non-USA|-|2018|Department of Biomedical and Applied Sciences, Indiana University School of Dentistry, Indianapolis, IN, United States|0|Chu, T. M.|Chu, Tien-Min G.
non-USA|-|2018|Department of Physics and Astronomy, University of Waterloo, Waterloo, ON N2L 3G1, Canada; Perimeter Institute for Theoretical Physics, Waterloo, ON N2L 2Y5, Canada|0|McNamara, Bernard Joseph|McNamara, B.
non-USA|-|2018|Department of Physics, Chalmers University of Technology, SE-41296 Göteborg, Sweden|0|Hoppe, Mary Mellott|Hoppe, M.
non-USA|-|2018|Instituto de Astrofisíca de Andalucía, IAA-CSIC, 18008, Granada, Spain|0|Sulentic, Jack W.|Sulentic, J. W.
non-USA|-|2019|Arecibo Observatory, University of Central Florida, HC-3 Box 53995, Arecibo, 00612, Puerto Rico|0|Harmon, J. K.|Harmon, J. K.
non-USA|-|2019|Department of Applied Mathematics, School of Mathematics, University of Leeds, Leeds LS2 9JT, UK|0|Jones, Christine|Jones, C. A.
non-USA|-|2019|Department of Physics and Astronomy, University of Southampton, Highfield, Southampton SO17 1BJ; Electronics and Computer Science, University of Southampton, Highfield, Southampton, SO17 1BJ|0|Johnson, Michael Allan|Johnson, Michael A. C.
non-USA|-|2019|Department of Space, Earth and Environment, Chalmers University of Technology, Onsala Space Observatory, 43992, Onsala, Sweden|0|Black, John Harry|Black, J. H.
non-USA|-|2019|Instituto Geofísico, Escuela Politécnica Nacional, Quito, Ecuador|0|Ruiz, Maria Teresa|Ruiz, M.
non-USA|-|2019|Laboratoire Atmosphères, Milieux et Observations Spatiales, CNRS &amp; UVSQY, Guyancourt, France|0|Lamy, Philippe Louis|Lamy, Philippe
non-USA|-|2019|Lunar and Planetary Science Laboratory, Macau University of Science and Technology, Macau, China|1|Chan, Kwing Lam|Chan, Kwing Lam
non-USA|-|2019|Max Planck Institut für Extraterrestrische Physik, Garching, Germany|0|Diehl, R. E.|Diehl, R.
non-USA|-|2019|Monash Centre for Astrophysics (MoCA), School of Physics and Astronomy, Monash University, Melbourne, Victoria Australia|0|Price, David Graves|Price, D.
non-USA|-|2019|SUPA, University of Glasgow, Glasgow G12 8QQ, UK|0|Scott, John Stewart|Scott, J.
non-USA|-|2019|School of Civil Engineering and Transportation, South China University of Technology, Guangzhou, China|0|Chen, C. Y.|Chen, ChaoHe
non-USA|-|2019|South African Astronomical Observatory, PO Box 9, Observatory 7932, Cape Town, South Africa|0|Thomas, Jon Charles|Thomas, J.
non-USA|-|2019|State Key Laboratory of Lunar and Planetary Sciences, Macau University of Science and Technology, Macau, China; Institute of Earth Sciences, Academia Sinica, Taipei, Taiwan|0|Lee, Lou-Chuang|Lee, Lou-Chuang
non-USA|-|2019|The Chinese University of Hong Kong, Shatin, NT, Hong Kong|0|Wang, Hsien Ta.|Wang, Y. F.
non-USA|-|2019|University of New South Wales Canberra, Canberra, ACT 2612, Australia|0|Smith, Barham Woodford|Smith, B.
